id,start,duration,attendance_status,status,topic,service_id,contractor_id,student_id,paying_client_id,charge_rate,tutor_rate,startDate,commRate,commissionOld,newCommRate,commissionNew,,month,Oct-24
7663717,2022-10-06T17:30:00Z,1,,complete,English & 11+ Exam Technique,552877,1749410,1749559,1749558,70,50,06/10/2022 17:30,20,20,20,20,,,
7630098,2022-10-07T16:00:00Z,1,,complete,11+ ISEB Preparation,561260,1749613,1772022,1751233,70,50,07/10/2022 16:00,20,20,20,20,,,
8173816,2022-10-07T16:30:00Z,1,,complete,Science,578765,1749611,1810390,1751157,34,28,07/10/2022 16:30,6,6,6,6,,,
8115599,2022-10-08T12:30:00Z,1,,complete,Maths & Reading/English,584492,1776236,1842913,1822569,70,48,08/10/2022 12:30,22,22,27,27,,,
8009843,2022-10-08T14:15:00Z,1.5,,complete,10+/11+ Preparation,575146,1776236,1786111,1774343,70,50,08/10/2022 14:15,20,30,20,30,,,
8149869,2022-10-08T15:00:00Z,1,,complete,Selim - History,592852,1803010,1844148,1839900,68,45,08/10/2022 15:00,23,23,23,23,,,
8160548,2022-10-09T14:00:00Z,1,,complete,Trial session #1,592851,1809581,1844148,1839900,68,45,09/10/2022 14:00,23,23,23,23,,,
7968560,2022-10-09T15:30:00Z,1,,cancelled,Year 5 | Maths | Jana,575149,1763504,1810509,1801047,65,43,09/10/2022 15:30,22,22,22,22,,,
7827402,2022-10-10T15:45:00Z,1,,cancelled,7+ Preparation,554684,1749410,1756905,1751160,70,55,10/10/2022 15:45,15,15,22,22,,,
8308725,2022-10-10T15:45:00Z,1,,complete,7+ Prep (Handwriting),554684,1749410,1756905,1751160,70,55,10/10/2022 15:45,15,15,22,22,,,
8198933,2022-10-10T16:30:00Z,1.5,,complete,French and english,578765,1749611,1810390,1751157,34,28,10/10/2022 16:30,6,9,6,9,,,
8180119,2022-10-10T17:50:00Z,1,,complete,Selim History,592852,1803010,1844148,1839900,68,45,10/10/2022 17:50,23,23,23,23,,,
7629662,2022-10-10T18:00:00Z,1.5,,complete,"Maths, English, Science & History",552865,1749613,1749548,1749547,70,50,10/10/2022 18:00,20,30,24,36,,,
7968609,2022-10-10T20:30:00Z,1,,cancelled,Year 7 | Maths | Lina,575150,1763504,1810510,1801047,65,43,10/10/2022 20:30,22,22,22,22,,,
7766543,2022-10-11T16:00:00Z,1,,complete,11+ Preparation,571165,1749613,1795153,1772048,70,50,11/10/2022 16:00,20,20,17,17,,,
7516122,2022-10-11T17:00:00Z,1,,cancelled,Maths,552861,1751334,1749541,1749500,70,50,11/10/2022 17:00,20,20,24,24,,,
8198941,2022-10-11T18:30:00Z,1.5,,complete,"French, German and Latin",578765,1749611,1810390,1751157,34,28,11/10/2022 18:30,6,9,6,9,,,
8209832,2022-10-12T16:20:00Z,1,,complete,Languages,578765,1749611,1810390,1751157,34,28,12/10/2022 16:20,6,6,6,6,,,
7663320,2022-10-12T16:30:00Z,1,,complete,11+ Preparation,552885,1749410,1749576,1749574,70,53,12/10/2022 16:30,17,17,12,12,,,
7630099,2022-10-12T17:20:00Z,1,,complete,11+ ISEB Preparation,561260,1749613,1772022,1751233,70,50,12/10/2022 17:20,20,20,20,20,,,
8184955,2022-10-12T17:50:00Z,1,,complete,Selim - History,592852,1803010,1844148,1839900,68,45,12/10/2022 17:50,23,23,23,23,,,
7663433,2022-10-12T18:00:00Z,1,,complete,Maths & English,552816,1749410,1749421,1749420,70,48,12/10/2022 18:00,22,22,22,22,,,
7968767,2022-10-13T16:00:00Z,0.75,,cancelled,Maths & English,575259,1776236,1803014,1759884,68,48,13/10/2022 16:00,20,15,20,15,,,
7663667,2022-10-13T16:00:00Z,1,,complete,11+ Preparation,552872,1749410,1749557,1749556,70,53,13/10/2022 16:00,17,17,12,12,,,
7968666,2022-10-13T16:45:00Z,0.75,,cancelled,11+ Preparation,575257,1776236,1803013,1759884,68,48,13/10/2022 16:45,20,15,20,15,,,
7516273,2022-10-13T17:00:00Z,2,,complete,Maths,552825,1751334,1749458,1748975,58,48,13/10/2022 17:00,10,20,10,20,,,
7663718,2022-10-13T17:30:00Z,1,,cancelled,English & 11+ Exam Technique,552877,1749410,1749559,1749558,70,50,13/10/2022 17:30,20,20,20,20,,,
8218695,2022-10-14T17:49:00Z,1,,complete,Revision,578765,1749611,1810390,1751157,34,28,14/10/2022 17:49,6,6,6,6,,,
8178245,2022-10-15T12:30:00Z,1,,complete,Maths & Reading/English,584492,1776236,1842913,1822569,70,48,15/10/2022 12:30,22,22,27,27,,,
8182337,2022-10-15T14:00:00Z,1,,complete,Selim - History (NEA),592852,1803010,1844148,1839900,68,45,15/10/2022 14:00,23,23,23,23,,,
8009844,2022-10-15T14:15:00Z,1.5,,cancelled,10+/11+ Preparation,575146,1776236,1786111,1774343,70,50,15/10/2022 14:15,20,30,20,30,,,
7968561,2022-10-16T15:30:00Z,1,,complete,Year 5 | Maths | Jana,575149,1763504,1810509,1801047,65,43,16/10/2022 15:30,22,22,22,22,,,
7968610,2022-10-16T16:30:00Z,1,,cancelled,Year 7 | Maths | Lina,575150,1763504,1810510,1801047,65,43,16/10/2022 16:30,22,22,22,22,,,
8208784,2022-10-17T09:00:00Z,1,,cancelled,Trial Session #2,592851,1809581,1844148,1839900,68,45,17/10/2022 09:00,23,23,23,23,,,
8198697,2022-10-17T10:30:00Z,1,,complete,Selim - History,592852,1803010,1844148,1839900,68,45,17/10/2022 10:30,23,23,23,23,,,
7827403,2022-10-17T15:45:00Z,1,,cancelled,7+ Preparation,554684,1749410,1756905,1751160,70,55,17/10/2022 15:45,15,15,22,22,,,
7629663,2022-10-17T18:00:00Z,1.5,,complete,"Maths, English, Science & History",552865,1749613,1749548,1749547,70,50,17/10/2022 18:00,20,30,24,36,,,
7766544,2022-10-18T16:00:00Z,1,,complete,11+ Preparation,571165,1749613,1795153,1772048,70,50,18/10/2022 16:00,20,20,17,17,,,
8308831,2022-10-18T17:05:00Z,1,,complete,11+ English (Comprehension & VR),552880,1749410,1749559,1749558,65,43,18/10/2022 17:05,22,22,22,22,,,
8198705,2022-10-19T10:00:00Z,1,,complete,Selim - History,592852,1803010,1844148,1839900,68,45,19/10/2022 10:00,23,23,23,23,,,
8253468,2022-10-19T11:30:00Z,1,,complete,Rescheduled session - error theory,592851,1809581,1844148,1839900,68,45,19/10/2022 11:30,23,23,23,23,,,
7516124,2022-10-19T12:00:00Z,1,,complete,Maths,552861,1751334,1749541,1749500,70,50,19/10/2022 12:00,20,20,24,24,,,
7663321,2022-10-19T16:30:00Z,1,,cancelled,11+ Preparation,552885,1749410,1749576,1749574,70,53,19/10/2022 16:30,17,17,12,12,,,
7630100,2022-10-19T17:20:00Z,1,,complete,11+ ISEB Preparation,561260,1749613,1772022,1751233,70,50,19/10/2022 17:20,20,20,20,20,,,
7663434,2022-10-19T18:00:00Z,1,,cancelled,Maths & English,552816,1749410,1749421,1749420,70,48,19/10/2022 18:00,22,22,22,22,,,
8308857,2022-10-20T16:00:00Z,1,,complete,11+ Verbal Reasoning,552876,1749410,1749557,1749556,65,43,20/10/2022 16:00,22,22,12,12,,,
7663668,2022-10-20T16:00:00Z,1,,cancelled,11+ Preparation,552872,1749410,1749557,1749556,70,53,20/10/2022 16:00,17,17,20,20,,,
7968768,2022-10-20T16:00:00Z,0.75,,cancelled,Maths & English,575259,1776236,1803014,1759884,68,48,20/10/2022 16:00,20,15,12,9,,,
7968667,2022-10-20T16:45:00Z,0.75,,cancelled,11+ Preparation,575257,1776236,1803013,1759884,68,48,20/10/2022 16:45,20,15,20,15,,,
7516274,2022-10-20T17:00:00Z,2,,cancelled,Maths,552825,1751334,1749458,1748975,58,48,20/10/2022 17:00,10,20,10,20,,,
8308916,2022-10-20T17:10:00Z,1,,complete,11+ English (Verbal Reasoning),552880,1749410,1749559,1749558,65,43,20/10/2022 17:10,22,22,22,22,,,
7663719,2022-10-20T17:30:00Z,1,,cancelled,English & 11+ Exam Technique,552877,1749410,1749559,1749558,70,50,20/10/2022 17:30,20,20,20,20,,,
8290059,2022-10-21T10:00:00Z,1,,complete,Maths,598237,1803077,1844148,1839900,68,45,21/10/2022 10:00,23,23,8,8,,,
8009850,2022-10-22T10:00:00Z,1.5,,cancelled,10+/11+ Preparation,575146,1776236,1786111,1774343,70,50,22/10/2022 10:00,20,30,20,30,,,
8178246,2022-10-22T12:30:00Z,1,,complete,Maths & Reading/English,584492,1776236,1842913,1822569,70,48,22/10/2022 12:30,22,22,27,27,,,
8242364,2022-10-23T12:00:00Z,1,,cancelled,Selim - History (NEA),592852,1803010,1844148,1839900,68,45,23/10/2022 12:00,23,23,23,23,,,
7968562,2022-10-23T15:30:00Z,1,,cancelled,Year 5 | Maths | Jana,575149,1763504,1810509,1801047,65,43,23/10/2022 15:30,22,22,22,22,,,
7968611,2022-10-23T16:30:00Z,1,,cancelled,Year 7 | Maths | Lina,575150,1763504,1810510,1801047,65,43,23/10/2022 16:30,22,22,22,22,,,
8286702,2022-10-24T11:30:00Z,1,,complete,Selim - History - Stuarts,592852,1803010,1844148,1839900,68,45,24/10/2022 11:30,23,23,23,23,,,
7827404,2022-10-24T15:45:00Z,1,,cancelled,7+ Preparation,554684,1749410,1756905,1751160,70,55,24/10/2022 15:45,15,15,22,22,,,
7629664,2022-10-24T18:00:00Z,1.5,,cancelled,"Maths, English, Science & History",552865,1749613,1749548,1749547,70,50,24/10/2022 18:00,20,30,24,36,,,
8293733,2022-10-25T12:00:00Z,1,,complete,Emotivism and Prescriptivism cont.,592851,1809581,1844148,1839900,68,45,25/10/2022 12:00,23,23,23,23,,,
8300863,2022-10-25T14:00:00Z,1,,complete,Sequences and Series,598237,1806447,1844148,1839900,68,45,25/10/2022 14:00,23,23,8,8,,,
7766545,2022-10-25T16:00:00Z,1,,cancelled,11+ Preparation,571165,1749613,1795153,1772048,70,50,25/10/2022 16:00,20,20,17,17,,,
8286704,2022-10-26T09:00:00Z,1,,complete,Selim - History,592852,1803010,1844148,1839900,68,45,26/10/2022 09:00,23,23,23,23,,,
7516125,2022-10-26T12:00:00Z,1,,complete,Maths,552861,1751334,1749541,1749500,70,50,26/10/2022 12:00,20,20,24,24,,,
8293738,2022-10-26T13:00:00Z,1,,complete,Intro to realism,592851,1809581,1844148,1839900,68,45,26/10/2022 13:00,23,23,23,23,,,
7663322,2022-10-26T16:30:00Z,1,,cancelled,11+ Preparation,552885,1749410,1749576,1749574,70,53,26/10/2022 16:30,17,17,12,12,,,
7630101,2022-10-26T17:20:00Z,1,,complete,11+ ISEB Preparation,561260,1749613,1772022,1751233,70,50,26/10/2022 17:20,20,20,20,20,,,
7663435,2022-10-26T18:00:00Z,1,,complete,Maths & English,552816,1749410,1749421,1749420,70,48,26/10/2022 18:00,22,22,22,22,,,
8306916,2022-10-27T09:00:00Z,1,,complete,Binomial Expansions,598237,1803077,1844148,1839900,68,45,27/10/2022 09:00,23,23,8,8,,,
7663669,2022-10-27T16:00:00Z,1,,cancelled,11+ Preparation,552872,1749410,1749557,1749556,70,53,27/10/2022 16:00,17,17,20,20,,,
7968769,2022-10-27T16:00:00Z,0.75,,cancelled,Maths & English,575259,1776236,1803014,1759884,68,48,27/10/2022 16:00,20,15,12,9,,,
7968668,2022-10-27T16:45:00Z,0.75,,cancelled,11+ Preparation,575257,1776236,1803013,1759884,68,48,27/10/2022 16:45,20,15,20,15,,,
7516275,2022-10-27T17:00:00Z,2,,complete,Maths,552825,1751334,1749458,1748975,58,48,27/10/2022 17:00,10,20,10,20,,,
7663720,2022-10-27T17:30:00Z,1,,cancelled,English & 11+ Exam Technique,552877,1749410,1749559,1749558,70,50,27/10/2022 17:30,20,20,20,20,,,
8306917,2022-10-28T09:00:00Z,1,,complete,Sequences,598237,1803077,1844148,1839900,68,45,28/10/2022 09:00,23,23,8,8,,,
8326313,2022-10-28T11:00:00Z,1,,complete,Metaethics revision,592851,1809581,1844148,1839900,68,45,28/10/2022 11:00,23,23,23,23,,,
8334150,2022-10-29T09:10:00Z,1,,complete,Selim - History - Stuart’s,592852,1803010,1844148,1839900,68,45,29/10/2022 09:10,23,23,23,23,,,
8009854,2022-10-29T10:00:00Z,1.5,,cancelled,10+/11+ Preparation,575146,1776236,1786111,1774343,70,50,29/10/2022 10:00,20,30,3,4.5,,,
8314033,2022-10-29T10:00:00Z,1,,complete,7+ Preparation,605889,1749613,1876097,1868844,63,60,29/10/2022 10:00,3,3,20,20,,,
8178247,2022-10-29T12:30:00Z,1,,complete,Maths & Reading/English,584492,1776236,1842913,1822569,70,48,29/10/2022 12:30,22,22,27,27,,,
7968563,2022-10-30T15:30:00Z,1,,cancelled,Year 5 | Maths | Jana,575149,1763504,1810509,1801047,65,43,30/10/2022 15:30,22,22,22,22,,,
8342376,2022-10-31T11:00:00Z,1.5,,complete,Selim - History,592852,1803010,1844148,1839900,68,45,31/10/2022 11:00,23,34.5,23,34.5,,,
7827405,2022-10-31T14:45:00Z,1,,complete,7+ Preparation,554684,1749410,1756905,1751160,70,55,31/10/2022 14:45,15,15,22,22,,,
8355334,2022-10-31T16:20:00Z,1,,complete,English,578765,1749611,1810390,1751157,34,28,31/10/2022 16:20,6,6,6,6,,,
8314034,2022-10-31T16:20:00Z,1,,complete,7+ Preparation,605889,1749613,1876097,1868844,63,60,31/10/2022 16:20,3,3,3,3,,,
7968612,2022-10-31T18:30:00Z,1,,complete,Year 7 | Maths | Lina,575150,1763504,1810510,1801047,65,43,31/10/2022 18:30,22,22,22,22,,,
7766546,2022-11-01T16:00:00Z,1,,complete,11+ Preparation,571165,1749613,1795153,1772048,70,50,01/11/2022 16:00,20,20,17,17,,,
8417290,2022-11-01T18:30:00Z,1.5,,complete,English,578765,1749611,1810390,1751157,34,28,01/11/2022 18:30,6,9,6,9,,,
8347753,2022-11-02T15:00:00Z,1,,complete,Psychology,592851,1809581,1844148,1839900,68,45,02/11/2022 15:00,23,23,23,23,,,
7663323,2022-11-02T16:30:00Z,1,,complete,11+ Preparation,552885,1749410,1749576,1749574,70,53,02/11/2022 16:30,17,17,12,12,,,
7630102,2022-11-02T17:20:00Z,1,,complete,11+ ISEB Preparation,561260,1749613,1772022,1751233,70,50,02/11/2022 17:20,20,20,20,20,,,
7663436,2022-11-02T18:00:00Z,1,,cancelled,Maths & English,552816,1749410,1749421,1749420,70,48,02/11/2022 18:00,22,22,22,22,,,
8337616,2022-11-03T16:00:00Z,1.5,,complete,Sequences,598237,1803077,1844148,1839900,68,45,03/11/2022 16:00,23,34.5,12,18,,,
7663670,2022-11-03T16:00:00Z,1,,cancelled,11+ Preparation,552872,1749410,1749557,1749556,70,53,03/11/2022 16:00,17,17,8,8,,,
8541603,2022-11-03T16:00:00Z,1,,complete,"11+ Maths, English, VR and NVR Practice",552876,1749410,1749557,1749556,65,43,03/11/2022 16:00,22,22,20,20,,,
7968770,2022-11-03T16:00:00Z,0.75,,complete,Maths & English,575259,1776236,1803014,1759884,68,48,03/11/2022 16:00,20,15,12,9,,,
8417349,2022-11-03T16:40:00Z,1,,complete,RP,578765,1749611,1810390,1751157,34,28,03/11/2022 16:40,6,6,6,6,,,
7968669,2022-11-03T16:45:00Z,0.75,,complete,11+ Preparation,575257,1776236,1803013,1759884,68,48,03/11/2022 16:45,20,15,20,15,,,
8541667,2022-11-03T17:15:00Z,1,,complete,11+ Interview Prep,552880,1749410,1749559,1749558,65,43,03/11/2022 17:15,22,22,22,22,,,
7663721,2022-11-03T17:30:00Z,1,,cancelled,English & 11+ Exam Technique,552877,1749410,1749559,1749558,70,50,03/11/2022 17:30,20,20,20,20,,,
8347815,2022-11-04T15:00:00Z,1,,complete,Pscyhology,592851,1809581,1844148,1839900,68,45,04/11/2022 15:00,23,23,23,23,,,
7516276,2022-11-04T17:00:00Z,1.5,,complete,Maths,552825,1751334,1749458,1748975,58,48,04/11/2022 17:00,10,15,10,15,,,
7629665,2022-11-04T18:45:00Z,1.5,,complete,"Maths, English, Science & History",552865,1749613,1749548,1749547,70,50,04/11/2022 18:45,20,30,24,36,,,
8009855,2022-11-05T10:00:00Z,1.5,,complete,10+/11+ Preparation,575146,1776236,1786111,1774343,70,50,05/11/2022 10:00,20,30,20,30,,,
7516126,2022-11-05T10:00:00Z,1,,complete,Maths,552861,1751334,1749541,1749500,70,50,05/11/2022 10:00,20,20,24,24,,,
8178248,2022-11-05T12:30:00Z,1,,complete,Maths & Reading/English,584492,1776236,1842913,1822569,70,48,05/11/2022 12:30,22,22,27,27,,,
8342380,2022-11-05T14:30:00Z,1.5,,complete,Selim - NEA,592852,1803010,1844148,1839900,68,45,05/11/2022 14:30,23,34.5,23,34.5,,,
7968564,2022-11-06T15:30:00Z,1,,complete,Year 5 | Maths | Jana,575149,1763504,1810509,1801047,65,43,06/11/2022 15:30,22,22,22,22,,,
8408579,2022-11-07T15:00:00Z,1.5,,complete,Selim - French Revolution,592852,1803010,1844148,1839900,68,45,07/11/2022 15:00,23,34.5,23,34.5,,,
7827406,2022-11-07T15:45:00Z,1,,cancelled,7+ Preparation,554684,1749410,1756905,1751160,70,55,07/11/2022 15:45,15,15,22,22,,,
8314036,2022-11-07T16:20:00Z,1,,complete,7+ Preparation,605889,1749613,1876097,1868844,63,60,07/11/2022 16:20,3,3,6,6,,,
8440568,2022-11-07T16:20:00Z,1,,complete,History,578765,1749611,1810390,1751157,34,28,07/11/2022 16:20,6,6,3,3,,,
7629666,2022-11-07T18:00:00Z,1.5,,complete,"Maths, English, Science & History",552865,1749613,1749548,1749547,70,50,07/11/2022 18:00,20,30,24,36,,,
8541625,2022-11-07T18:15:00Z,1,,complete,Yr5-6 / 11+ Practice,552816,1749410,1749421,1749420,70,48,07/11/2022 18:15,22,22,22,22,,,
7968613,2022-11-07T18:30:00Z,1,,complete,Year 7 | Maths | Lina,575150,1763504,1810510,1801047,65,43,07/11/2022 18:30,22,22,22,22,,,
8431798,2022-11-08T14:00:00Z,1,,complete,Revision,592851,1809581,1844148,1839900,68,45,08/11/2022 14:00,23,23,23,23,,,
7766547,2022-11-08T16:00:00Z,1,,complete,11+ Preparation,571165,1749613,1795153,1772048,70,50,08/11/2022 16:00,20,20,17,17,,,
8440566,2022-11-08T16:30:00Z,1.5,,complete,Music,578765,1749611,1810390,1751157,34,28,08/11/2022 16:30,6,9,6,9,,,
7516127,2022-11-08T17:00:00Z,1,,cancelled,Maths,552861,1751334,1749541,1749500,70,50,08/11/2022 17:00,20,20,24,24,,,
8347758,2022-11-09T15:00:00Z,1,,complete,Psychology,592851,1809581,1844148,1839900,68,45,09/11/2022 15:00,23,23,23,23,,,
8450234,2022-11-09T16:20:00Z,1,,complete,Art,578765,1749611,1810390,1751157,34,28,09/11/2022 16:20,6,6,6,6,,,
7663324,2022-11-09T16:30:00Z,1,,complete,11+ Preparation,552885,1749410,1749576,1749574,70,53,09/11/2022 16:30,17,17,12,12,,,
7630103,2022-11-09T17:20:00Z,1,,complete,11+ ISEB Preparation,561260,1749613,1772022,1751233,70,50,09/11/2022 17:20,20,20,20,20,,,
7663437,2022-11-09T18:00:00Z,1,,complete,Maths & English,552816,1749410,1749421,1749420,70,48,09/11/2022 18:00,22,22,22,22,,,
7968771,2022-11-10T16:00:00Z,0.75,,complete,Maths & English,575259,1776236,1803014,1759884,68,48,10/11/2022 16:00,20,15,8,6,,,
8337617,2022-11-10T16:00:00Z,1,,complete,Maths,598237,1803077,1844148,1839900,68,45,10/11/2022 16:00,23,23,20,20,,,
7663671,2022-11-10T16:00:00Z,1,,cancelled,11+ Preparation,552872,1749410,1749557,1749556,70,53,10/11/2022 16:00,17,17,12,12,,,
7968670,2022-11-10T16:45:00Z,0.75,,complete,11+ Preparation,575257,1776236,1803013,1759884,68,48,10/11/2022 16:45,20,15,20,15,,,
7516277,2022-11-10T17:00:00Z,2,,cancelled,Maths,552825,1751334,1749458,1748975,58,48,10/11/2022 17:00,10,20,10,20,,,
7663722,2022-11-10T17:30:00Z,1,,cancelled,English & 11+ Exam Technique,552877,1749410,1749559,1749558,70,50,10/11/2022 17:30,20,20,22,22,,,
8541530,2022-11-10T17:30:00Z,1,,complete,11+ Preparation,552880,1749410,1749559,1749558,65,43,10/11/2022 17:30,22,22,20,20,,,
8347847,2022-11-11T16:00:00Z,1,,cancelled,Psychology,592851,1809581,1844148,1839900,68,45,11/11/2022 16:00,23,23,23,23,,,
8470576,2022-11-11T16:45:00Z,1,,complete,Art,578765,1749611,1810390,1751157,34,28,11/11/2022 16:45,6,6,6,6,,,
8009856,2022-11-12T10:00:00Z,1.5,,complete,10+/11+ Preparation,575146,1776236,1786111,1774343,70,50,12/11/2022 10:00,20,30,22,33,,,
8541574,2022-11-12T10:00:00Z,1,,complete,7+ Prep,554684,1749410,1756905,1751160,70,55,12/11/2022 10:00,15,15,20,20,,,
8178249,2022-11-12T12:30:00Z,1,,complete,Maths & Reading/English,584492,1776236,1842913,1822569,70,48,12/11/2022 12:30,22,22,27,27,,,
8408590,2022-11-12T14:30:00Z,1.5,,cancelled,Selim - NEA,592852,1803010,1844148,1839900,68,45,12/11/2022 14:30,23,34.5,23,34.5,,,
7968565,2022-11-13T15:30:00Z,1,,complete,Year 5 | Maths | Jana,575149,1763504,1810509,1801047,65,43,13/11/2022 15:30,22,22,22,22,,,
8408593,2022-11-14T11:00:00Z,1.5,,complete,Selim - Stuart's,592852,1803010,1844148,1839900,68,45,14/11/2022 11:00,23,34.5,23,34.5,,,
7827407,2022-11-14T15:45:00Z,1,,complete,7+ Preparation,554684,1749410,1756905,1751160,70,55,14/11/2022 15:45,15,15,22,22,,,
8487516,2022-11-14T16:20:00Z,1,,complete,French,578765,1749611,1810390,1751157,34,28,14/11/2022 16:20,6,6,6,6,,,
8314037,2022-11-14T16:20:00Z,1,,complete,7+ Preparation,605889,1749613,1876097,1868844,63,60,14/11/2022 16:20,3,3,3,3,,,
7629667,2022-11-14T18:00:00Z,1.5,,complete,"Maths, English, Science & History",552865,1749613,1749548,1749547,70,50,14/11/2022 18:00,20,30,24,36,,,
7968614,2022-11-14T18:30:00Z,1,,complete,Year 7 | Maths | Lina,575150,1763504,1810510,1801047,65,43,14/11/2022 18:30,22,22,22,22,,,
7766548,2022-11-15T16:00:00Z,1,,complete,11+ Preparation,571165,1749613,1795153,1772048,70,50,15/11/2022 16:00,20,20,17,17,,,
7516128,2022-11-15T16:30:00Z,1,,complete,Maths,552861,1751334,1749541,1749500,70,50,15/11/2022 16:30,20,20,24,24,,,
8496992,2022-11-15T18:30:00Z,1.5,,complete,English,578765,1749611,1810390,1751157,34,28,15/11/2022 18:30,6,9,6,9,,,
8347759,2022-11-16T15:00:00Z,1,,complete,Psychology,592851,1809581,1844148,1839900,68,45,16/11/2022 15:00,23,23,23,23,,,
7663325,2022-11-16T16:30:00Z,1,,complete,11+ Preparation,552885,1749410,1749576,1749574,70,53,16/11/2022 16:30,17,17,6,6,,,
8501555,2022-11-16T16:30:00Z,1,,complete,Maths,578765,1749611,1810390,1751157,34,28,16/11/2022 16:30,6,6,12,12,,,
7630104,2022-11-16T17:20:00Z,1,,complete,11+ ISEB Preparation,561260,1749613,1772022,1751233,70,50,16/11/2022 17:20,20,20,20,20,,,
7663438,2022-11-16T18:00:00Z,1,,complete,Maths & English,552816,1749410,1749421,1749420,70,48,16/11/2022 18:00,22,22,22,22,,,
7968772,2022-11-17T16:00:00Z,0.75,,complete,Maths & English,575259,1776236,1803014,1759884,68,48,17/11/2022 16:00,20,15,8,6,,,
8337618,2022-11-17T16:00:00Z,1.5,,complete,Maths,598237,1803077,1844148,1839900,68,45,17/11/2022 16:00,23,34.5,20,30,,,
7663672,2022-11-17T16:00:00Z,1,,cancelled,11+ Preparation,552872,1749410,1749557,1749556,70,53,17/11/2022 16:00,17,17,12,12,,,
8546353,2022-11-17T16:20:00Z,1,,complete,Maths,578765,1749611,1810390,1751157,34,28,17/11/2022 16:20,6,6,6,6,,,
8541496,2022-11-17T16:30:00Z,0.83,,complete,11+ Preparation,552872,1749410,1749557,1749556,70,53,17/11/2022 16:30,17,14.11,12,9.96,,,
7968671,2022-11-17T16:45:00Z,0.75,,complete,11+ Preparation,575257,1776236,1803013,1759884,68,48,17/11/2022 16:45,20,15,20,15,,,
7516278,2022-11-17T17:30:00Z,2,,complete,English,552825,1751334,1749458,1748975,58,48,17/11/2022 17:30,10,20,20,40,,,
7663723,2022-11-17T17:30:00Z,1,,complete,English & 11+ Exam Technique,552877,1749410,1749559,1749558,70,50,17/11/2022 17:30,20,20,10,10,,,
8347816,2022-11-18T15:00:00Z,1,,cancelled,Pscyhology,592851,1809581,1844148,1839900,68,45,18/11/2022 15:00,23,23,23,23,,,
8009857,2022-11-19T10:00:00Z,1.5,,cancelled,10+/11+ Preparation,575146,1776236,1786111,1774343,70,50,19/11/2022 10:00,20,30,20,30,,,
8178250,2022-11-19T12:30:00Z,1,,cancelled,Maths & Reading/English,584492,1776236,1842913,1822569,70,48,19/11/2022 12:30,22,22,27,27,,,
8408602,2022-11-19T14:30:00Z,1.5,,complete,Selim - NEA,592852,1803010,1844148,1839900,68,45,19/11/2022 14:30,23,34.5,23,34.5,,,
8505711,2022-11-20T11:00:00Z,1,,complete,Epistemology,592851,1809581,1844148,1839900,68,45,20/11/2022 11:00,23,23,23,23,,,
7968566,2022-11-20T15:30:00Z,1,,complete,Year 5 | Maths | Jana,575149,1763504,1810509,1801047,65,43,20/11/2022 15:30,22,22,22,22,,,
7968615,2022-11-20T18:30:00Z,1,,complete,Year 7 | Maths | Lina,575150,1763504,1810510,1801047,65,43,20/11/2022 18:30,22,22,22,22,,,
8420623,2022-11-21T15:00:00Z,1.5,,complete,Selim - Stuart's,592852,1803010,1844148,1839900,68,45,21/11/2022 15:00,23,34.5,23,34.5,,,
7827408,2022-11-21T15:45:00Z,1,,complete,7+ Preparation,554684,1749410,1756905,1751160,70,55,21/11/2022 15:45,15,15,22,22,,,
8314038,2022-11-21T16:20:00Z,1,,complete,7+ Preparation,605889,1749613,1876097,1868844,63,60,21/11/2022 16:20,3,3,3,3,,,
